iteration,scale_type,d_value
8678,Coded (1-5),0.8742991622910192
8678,True Scale,0.7456514743304928
8679,Coded (1-5),0.7568372487481787
8679,True Scale,0.582842176407848
8680,Coded (1-5),0.9132931203847502
8680,True Scale,0.691590512612813
8681,Coded (1-5),0.7676888130581294
8681,True Scale,0.5509558000720911
8682,Coded (1-5),1.1645391862266141
8682,True Scale,0.9412568518663873
8683,Coded (1-5),0.9500086024832948
8683,True Scale,0.6549882013938769
8684,Coded (1-5),0.7624407917419238
8684,True Scale,0.6363857560891167
8685,Coded (1-5),0.9048716578873035
8685,True Scale,0.7335444758584841
8686,Coded (1-5),0.9822918270918304
8686,True Scale,0.7631662925953611
8687,Coded (1-5),1.0634235116910813
8687,True Scale,0.8638583067357537
8688,Coded (1-5),0.8614272350109623
8688,True Scale,0.6469698169990586
8689,Coded (1-5),0.8401425817491085
8689,True Scale,0.6828001263136906
8690,Coded (1-5),0.8262383552502685
8690,True Scale,0.7452650533501142
8691,Coded (1-5),1.1091453737935404
8691,True Scale,0.6961768705009319
8692,Coded (1-5),0.9521802693970305
8692,True Scale,0.788772225078673
8693,Coded (1-5),0.8556014030525236
8693,True Scale,0.5753856721140092
8694,Coded (1-5),0.9787838363839336
8694,True Scale,0.8029711528747261
8695,Coded (1-5),0.9627989909383369
8695,True Scale,0.6474102338810195
8696,Coded (1-5),1.0311963726999485
8696,True Scale,0.816114228681061
8697,Coded (1-5),1.1753123911013332
8697,True Scale,0.8549904449694012
8698,Coded (1-5),1.1176739863136345
8698,True Scale,0.9202929553600718
8699,Coded (1-5),0.9207005314761775
8699,True Scale,0.5757853208273328
8700,Coded (1-5),0.8658715554333797
8700,True Scale,0.5654424109413813
8701,Coded (1-5),0.9815807998077014
8701,True Scale,0.836311232385176
8702,Coded (1-5),0.5976076014918358
8702,True Scale,0.3163031351324969
8703,Coded (1-5),0.8021381366310069
8703,True Scale,0.5697920591424005
8704,Coded (1-5),0.5823931344232316
8704,True Scale,0.41548425981968623
8705,Coded (1-5),0.5536076296076489
8705,True Scale,0.30020020845645035
8706,Coded (1-5),0.8285690645088483
8706,True Scale,0.5662974390966822
8707,Coded (1-5),1.1054187387508154
8707,True Scale,0.8330903491859072
8708,Coded (1-5),1.1788755322832527
8708,True Scale,0.9932774197366869
8709,Coded (1-5),0.8228116572004959
8709,True Scale,0.6076805065307015
8710,Coded (1-5),0.7283195287794054
8710,True Scale,0.4779492309343974
8711,Coded (1-5),0.8170711899781178
8711,True Scale,0.6002632198919465
8712,Coded (1-5),1.042943778780554
8712,True Scale,0.8638376283902971
8713,Coded (1-5),0.893540886944812
8713,True Scale,0.587079932218903
8714,Coded (1-5),0.71454125788467
8714,True Scale,0.45574006810656553
8715,Coded (1-5),0.9215606145983661
8715,True Scale,0.5975127785515256
8716,Coded (1-5),0.6498335697783751
8716,True Scale,0.4431570280955347
8717,Coded (1-5),1.1272283281359685
8717,True Scale,0.8600387794957083
8718,Coded (1-5),1.042196818829056
8718,True Scale,0.8880101872253225
8719,Coded (1-5),0.7468945683619599
8719,True Scale,0.46951470431301107
8720,Coded (1-5),1.125660832829651
8720,True Scale,0.6979422184174423
8721,Coded (1-5),0.8821358765778503
8721,True Scale,0.7853867007232007
8722,Coded (1-5),1.1757191191583438
8722,True Scale,0.7731337198865001
8723,Coded (1-5),0.8086602670228035
8723,True Scale,0.5881492189712946
8724,Coded (1-5),0.9465642664405668
8724,True Scale,0.814559526506297
8725,Coded (1-5),1.204297559080804
8725,True Scale,0.7658724948408181
8726,Coded (1-5),0.9006431617117594
8726,True Scale,0.5846926751117113
8727,Coded (1-5),0.9939237141077503
8727,True Scale,0.7776945099259318
8728,Coded (1-5),0.6019459510548577
8728,True Scale,0.39168362470770346
8729,Coded (1-5),0.884804002980994
8729,True Scale,0.6678086314652709
8730,Coded (1-5),0.9412245104204305
8730,True Scale,0.8093206720119493
8731,Coded (1-5),0.7830432929103303
8731,True Scale,0.5410445152629048
8732,Coded (1-5),1.2645976124506968
8732,True Scale,1.0757366514888178
8733,Coded (1-5),0.8449629547413309
8733,True Scale,0.588498114934296
8734,Coded (1-5),0.8888596832593597
8734,True Scale,0.742554854293688
8735,Coded (1-5),0.8159700648338601
8735,True Scale,0.5599443880102514
8736,Coded (1-5),1.2667359111082321
8736,True Scale,0.9950852676046656
8737,Coded (1-5),0.9884519347011148
8737,True Scale,0.7828280091246652
8738,Coded (1-5),0.9932126603919629
8738,True Scale,0.7282342261712602
8739,Coded (1-5),0.9251871699797202
8739,True Scale,0.6631029540240471
8740,Coded (1-5),0.8946372106752144
8740,True Scale,0.6105347771531033
8741,Coded (1-5),1.3223369718849318
8741,True Scale,0.9095319208020232
8742,Coded (1-5),0.8285889716799465
8742,True Scale,0.6538864615289821
8743,Coded (1-5),0.8064699730434511
8743,True Scale,0.6429401287341886
8744,Coded (1-5),0.8732458341352479
8744,True Scale,0.739784170252
8745,Coded (1-5),0.7182088875635154
8745,True Scale,0.44937387862913514
8746,Coded (1-5),0.7340931958585087
8746,True Scale,0.600032854774463
8747,Coded (1-5),1.2004646519664963
8747,True Scale,0.9585040137015456
8748,Coded (1-5),0.7847694830484335
8748,True Scale,0.5496373218970461
8749,Coded (1-5),0.7348700957193336
8749,True Scale,0.5830204703171785
8750,Coded (1-5),0.8462967144973852
8750,True Scale,0.5530159215098461
8751,Coded (1-5),0.9093149632769314
8751,True Scale,0.8344222189019768
8752,Coded (1-5),0.8210227119514887
8752,True Scale,0.6564409751477025
8753,Coded (1-5),0.7908078459273958
8753,True Scale,0.4362373785361631
8754,Coded (1-5),0.8580474854951914
8754,True Scale,0.7368215644078846
8755,Coded (1-5),0.9251980476345396
8755,True Scale,0.7630476225264579
8756,Coded (1-5),0.9211688776372303
8756,True Scale,0.7880055707040442
8757,Coded (1-5),0.986713005713563
8757,True Scale,0.6360101028274314
8758,Coded (1-5),0.9554940195688495
8758,True Scale,0.8294851006704733
8759,Coded (1-5),1.0826142855491832
8759,True Scale,0.8605949241259074
8760,Coded (1-5),0.8432607459981889
8760,True Scale,0.8321257858999482
8761,Coded (1-5),1.0108910619727263
8761,True Scale,0.7152846811016548
8762,Coded (1-5),0.6748345906877901
8762,True Scale,0.5226309110563221
8763,Coded (1-5),0.9416062353138862
8763,True Scale,0.6407299018058477
8764,Coded (1-5),1.1008812590826935
8764,True Scale,0.7484452677229517
8765,Coded (1-5),0.8498149582865019
8765,True Scale,0.8758334420823947
8766,Coded (1-5),0.710470695629279
8766,True Scale,0.5096544448108933
8767,Coded (1-5),0.8395336293792455
8767,True Scale,0.55834258952401306
8768,Coded (1-5),0.7915772079927841
8768,True Scale,0.6379527689227767
8769,Coded (1-5),0.7844513004342699
8769,True Scale,0.5925512934730811
8770,Coded (1-5),0.7971705371027118
8770,True Scale,0.6613728566772228
8771,Coded (1-5),0.996269966501975
8771,True Scale,0.5559640220923204
8772,Coded (1-5),0.9813048118580484
8772,True Scale,0.7761366482872204
8773,Coded (1-5),0.8577334275833881
8773,True Scale,0.7261783200490706
8774,Coded (1-5),0.8348995403095864
8774,True Scale,0.46324912887262676
8775,Coded (1-5),0.874486036374835
8775,True Scale,0.6422833429619805
8776,Coded (1-5),0.7143074130210015
8776,True Scale,0.49130096817214103
8777,Coded (1-5),0.644067509044236
8777,True Scale,0.4829630612807974
8778,Coded (1-5),0.9162075577629438
8778,True Scale,0.5763091197905217
8779,Coded (1-5),0.9000566661420363
8779,True Scale,0.6191820174829208
8780,Coded (1-5),0.7804646849157335
8780,True Scale,0.7407889454844672
8781,Coded (1-5),1.0463964297258002
8781,True Scale,0.8565206515883635
8782,Coded (1-5),0.6995399872358716
8782,True Scale,0.5577588101025419
8783,Coded (1-5),0.946297955523419
8783,True Scale,0.7803047520553293
8784,Coded (1-5),0.8157747749214519
8784,True Scale,0.5911873575589927
8785,Coded (1-5),0.9434563530497261
8785,True Scale,0.6528157142192788
8786,Coded (1-5),0.577749837549432
8786,True Scale,0.42762961920105197
8787,Coded (1-5),0.8285145185058229
8787,True Scale,0.6158188899464344
8788,Coded (1-5),0.7740339400213734
8788,True Scale,0.48184667316493734
8789,Coded (1-5),0.9379016663438347
8789,True Scale,0.6703065568531208
8790,Coded (1-5),0.6298032172371173
8790,True Scale,0.36849943516532213
8791,Coded (1-5),0.5580648470978592
8791,True Scale,0.42920990690203614
8792,Coded (1-5),0.976710105280879
8792,True Scale,0.6992283610321086
8793,Coded (1-5),0.6365437416508017
8793,True Scale,0.3536173868140647
8794,Coded (1-5),0.7459674463947816
8794,True Scale,0.49836878560334585
8795,Coded (1-5),1.0937777802535282
8795,True Scale,0.8607005499451257
8796,Coded (1-5),0.5523854948328969
8796,True Scale,0.4696689908949508
8797,Coded (1-5),0.8094311148515404
8797,True Scale,0.6123703798320131
8798,Coded (1-5),0.8469641929929672
8798,True Scale,0.7221159334938437
8799,Coded (1-5),0.7746765204523799
8799,True Scale,0.558156689324993
8800,Coded (1-5),0.5957145174755821
8800,True Scale,0.3901098835780642
8801,Coded (1-5),0.8653376329214304
8801,True Scale,0.802602241652967
8802,Coded (1-5),0.8056781998941482
8802,True Scale,0.5080850508761299
8803,Coded (1-5),0.9327683645432864
8803,True Scale,0.6622964667480019
8804,Coded (1-5),0.6795274193896393
8804,True Scale,0.42397456674759015
8805,Coded (1-5),0.7925985427873022
8805,True Scale,0.5552198349863106
8806,Coded (1-5),0.5003142824974148
8806,True Scale,0.3891040412420139
8807,Coded (1-5),0.7495575720400116
8807,True Scale,0.6405651379685589
8808,Coded (1-5),1.210067199839816
8808,True Scale,0.8724591807916273
8809,Coded (1-5),1.33532539953823
8809,True Scale,1.158752043033626
8810,Coded (1-5),0.7891350869191486
8810,True Scale,0.6090840725429099
8811,Coded (1-5),0.6984051443462196
8811,True Scale,0.42530630124394797
8812,Coded (1-5),0.9167967073043273
8812,True Scale,0.7567175820733468
8813,Coded (1-5),1.0589886145689003
8813,True Scale,0.8231641602445445
8814,Coded (1-5),0.7182444891656544
8814,True Scale,0.566294826725319
8815,Coded (1-5),0.615735122782848
8815,True Scale,0.3444159354938982
8816,Coded (1-5),0.8534540418395633
8816,True Scale,0.5341690930935235
8817,Coded (1-5),0.6535990979353614
8817,True Scale,0.46449991841029875
8818,Coded (1-5),0.7604580499640221
8818,True Scale,0.5985491782552037
8819,Coded (1-5),1.0160815725899952
8819,True Scale,0.8278267281207031
8820,Coded (1-5),0.6463323488937259
8820,True Scale,0.4514228281224129
8821,Coded (1-5),0.5939873600834646
8821,True Scale,0.4032533797648413
8822,Coded (1-5),0.8791408154876852
8822,True Scale,0.5549716597172956
8823,Coded (1-5),0.6359792126140146
8823,True Scale,0.4363165042349886
8824,Coded (1-5),0.6893748417424741
8824,True Scale,0.3480795753480948
8825,Coded (1-5),0.9127630692165722
8825,True Scale,0.7238123929070136
8826,Coded (1-5),1.0102447327854778
8826,True Scale,0.7471199965649631
8827,Coded (1-5),0.8860390831658649
8827,True Scale,0.6617495979591337
8828,Coded (1-5),0.9924090771438536
8828,True Scale,0.8397721574912272
8829,Coded (1-5),0.8308982848694509
8829,True Scale,0.6505216767523299
8830,Coded (1-5),0.9248281375024682
8830,True Scale,0.726741330571207
8831,Coded (1-5),1.174564736317739
8831,True Scale,0.8255291676395975
8832,Coded (1-5),0.7166082095129471
8832,True Scale,0.3813170975120209
8833,Coded (1-5),0.5974433784600206
8833,True Scale,0.4782538564646044
8834,Coded (1-5),0.7149192632903826
8834,True Scale,0.528809211738666
8835,Coded (1-5),1.1053740172006719
8835,True Scale,0.817128115035998
8836,Coded (1-5),0.6857202541247067
8836,True Scale,0.406441480105184
8837,Coded (1-5),0.7776970383765817
8837,True Scale,0.6926532143526068
8838,Coded (1-5),1.1270083173025678
8838,True Scale,0.9327919516963743
8839,Coded (1-5),0.9663471773076632
8839,True Scale,0.713402934064425
8840,Coded (1-5),0.9097683667587382
8840,True Scale,0.63871483488481
8841,Coded (1-5),1.1192923493770146
8841,True Scale,0.8369797824815624
8842,Coded (1-5),0.6759196399666981
8842,True Scale,0.4548274390653863
8843,Coded (1-5),0.9227696786661014
8843,True Scale,0.7066720844129171
8844,Coded (1-5),0.892063143316361
8844,True Scale,0.6106335022443116
8845,Coded (1-5),0.8213888265065135
8845,True Scale,0.5315992794389727
8846,Coded (1-5),0.7168406601130914
8846,True Scale,0.5278253151872384
8847,Coded (1-5),0.8678611065838113
8847,True Scale,0.5833097095828512
8848,Coded (1-5),0.7048598429431913
8848,True Scale,0.5683452370406775
8849,Coded (1-5),0.7851082556374108
8849,True Scale,0.5951896392597303
8850,Coded (1-5),0.8339633985605076
8850,True Scale,0.6949519662386292
8851,Coded (1-5),0.8025570018113443
8851,True Scale,0.6521310598539771
8852,Coded (1-5),0.9828437453800914
8852,True Scale,0.7775017014112341
8853,Coded (1-5),0.543617294738142
8853,True Scale,0.29609688986992566
8854,Coded (1-5),0.8983758130457302
8854,True Scale,0.6927004346087068
8855,Coded (1-5),1.2849935068771658
8855,True Scale,1.115586179798154
8856,Coded (1-5),0.739738233281584
8856,True Scale,0.49777458154082965
8857,Coded (1-5),0.8209287731788377
8857,True Scale,0.6197001082441477
8858,Coded (1-5),0.8802293532139488
8858,True Scale,0.5985499585726451
8859,Coded (1-5),0.862462136992062
8859,True Scale,0.7168881639170928
8860,Coded (1-5),0.8287680237388306
8860,True Scale,0.6461375043200632
8861,Coded (1-5),1.0287362103210735
8861,True Scale,0.7963579298810887
8862,Coded (1-5),0.9788437665524314
8862,True Scale,0.660185509225604
8863,Coded (1-5),0.7718881177019105
8863,True Scale,0.5235766178921543
8864,Coded (1-5),0.9779260867207582
8864,True Scale,0.8258416214007194
8865,Coded (1-5),1.144406058521999
8865,True Scale,0.7747681675546828
8866,Coded (1-5),0.6537191810992831
8866,True Scale,0.44011065643673847
8867,Coded (1-5),0.626229740582996
8867,True Scale,0.5558370220542391
8868,Coded (1-5),0.8193493017608824
8868,True Scale,0.6240595687006585
8869,Coded (1-5),1.027402541704382
8869,True Scale,0.8178576381249933
8870,Coded (1-5),0.7592383162464602
8870,True Scale,0.6143762530840349
8871,Coded (1-5),0.7578121472611627
8871,True Scale,0.6297306722369599
8872,Coded (1-5),0.9449240113653323
8872,True Scale,0.7761598194385557
8873,Coded (1-5),0.8109220264794962
8873,True Scale,0.6708210955479341
8874,Coded (1-5),0.8576133376660339
8874,True Scale,0.6472679663527181
8875,Coded (1-5),0.8928503655065855
8875,True Scale,0.6735385611557726
8876,Coded (1-5),1.0657153821466632
8876,True Scale,0.974723284937573
8877,Coded (1-5),0.7260644256352258
8877,True Scale,0.40018813365682504
8878,Coded (1-5),0.5563834839424914
8878,True Scale,0.20490820673348792
8879,Coded (1-5),0.7528223554361962
8879,True Scale,0.5973732783145127
8880,Coded (1-5),0.756355400963878
8880,True Scale,0.5532566855016641
8881,Coded (1-5),0.8109213021582261
8881,True Scale,0.5596671126726928
8882,Coded (1-5),0.9833195087197513
8882,True Scale,0.6877738079673604
8883,Coded (1-5),0.7766844114562813
8883,True Scale,0.49390504014098663
8884,Coded (1-5),0.8913165538323273
8884,True Scale,0.6852249471298494
8885,Coded (1-5),0.8125570374931425
8885,True Scale,0.7000544595722465
8886,Coded (1-5),0.7838416641405644
8886,True Scale,0.545002072329492
8887,Coded (1-5),1.0559138309505383
8887,True Scale,0.8887776165757126
8888,Coded (1-5),0.9239332738952407
8888,True Scale,0.759967677968493
8889,Coded (1-5),0.8401851288061312
8889,True Scale,0.5474232462045883
8890,Coded (1-5),0.6984314936210393
8890,True Scale,0.5308173770001099
8891,Coded (1-5),0.4991542999890598
8891,True Scale,0.37745807738496195
8892,Coded (1-5),0.7525131676770239
8892,True Scale,0.5482225295374744
8893,Coded (1-5),0.6079361393556427
8893,True Scale,0.4944102340582308
8894,Coded (1-5),0.9928078703063877
8894,True Scale,0.5377452804723974
8895,Coded (1-5),0.9686928911376588
8895,True Scale,0.7397409596457185
8896,Coded (1-5),0.750515598689573
8896,True Scale,0.39576993766704904
8897,Coded (1-5),0.9147173000432881
8897,True Scale,0.741275796755163
8898,Coded (1-5),0.8468927495217715
8898,True Scale,0.5519997922278905
8899,Coded (1-5),0.7411312726219507
8899,True Scale,0.5376508045604946
8900,Coded (1-5),0.5615038950922975
8900,True Scale,0.2948762366594982
8901,Coded (1-5),1.0094564751869752
8901,True Scale,0.7087894853645353
8902,Coded (1-5),0.7204656859859074
8902,True Scale,0.5639305533132579
8903,Coded (1-5),0.96586763321911
8903,True Scale,0.7712107597811796
8904,Coded (1-5),0.7988951672719649
8904,True Scale,0.6663395400088785
8905,Coded (1-5),0.8936142648784444
8905,True Scale,0.6693335186309876
8906,Coded (1-5),1.0770289773959714
8906,True Scale,0.8032538359600881
8907,Coded (1-5),0.7780236595038796
8907,True Scale,0.5247176746825818
8908,Coded (1-5),1.253318068904502
8908,True Scale,1.0277428317731347
8909,Coded (1-5),1.0309801416247741
8909,True Scale,0.7730422993344466
8910,Coded (1-5),0.6574210609143991
8910,True Scale,0.39781919448102987
8911,Coded (1-5),0.7915714677480585
8911,True Scale,0.5223716633406423
8912,Coded (1-5),0.846119924314252
8912,True Scale,0.6416654593920313
8913,Coded (1-5),0.9225945419409933
8913,True Scale,0.6707964442480538
8914,Coded (1-5),0.8154668230273829
8914,True Scale,0.5117454504540795
8915,Coded (1-5),0.5600945313157432
8915,True Scale,0.34055750313015587
8916,Coded (1-5),0.9626755170952931
8916,True Scale,0.7309407326174482
8917,Coded (1-5),0.9678119242959878
8917,True Scale,0.7960263999890972
8918,Coded (1-5),0.6072116209020999
8918,True Scale,0.43154698869509983
8919,Coded (1-5),0.8765834964594543
8919,True Scale,0.6678267157038766
8920,Coded (1-5),1.1245330522645207
8920,True Scale,0.867567457436495
8921,Coded (1-5),0.8582702387305428
8921,True Scale,0.7526227151475775
8922,Coded (1-5),1.25701969840074
8922,True Scale,1.0364371301600936
8923,Coded (1-5),0.8315690584516133
8923,True Scale,0.7244747537605315
8924,Coded (1-5),0.9942118199142186
8924,True Scale,0.7028701697848522
8925,Coded (1-5),0.8031836095280609
8925,True Scale,0.6349887060205109
8926,Coded (1-5),1.1270807272019667
8926,True Scale,0.8705820978225558
8927,Coded (1-5),0.7239175788521601
8927,True Scale,0.4816418372248857
8928,Coded (1-5),0.8555005482866811
8928,True Scale,0.7178636050414746
8929,Coded (1-5),0.9821125903326635
8929,True Scale,0.6638630574052555
8930,Coded (1-5),0.6141195788629906
8930,True Scale,0.3324335470099085
8931,Coded (1-5),1.0554567482059027
8931,True Scale,0.8498829711119164
8932,Coded (1-5),0.8684606031541684
8932,True Scale,0.5895836796669873
8933,Coded (1-5),0.8982167181746583
8933,True Scale,0.6831935348055832
8934,Coded (1-5),0.8782349515638651
8934,True Scale,0.5680405705732015
8935,Coded (1-5),0.6741196230907202
8935,True Scale,0.4491367654654126
8936,Coded (1-5),0.8007704043574855
8936,True Scale,0.6558400307691102
8937,Coded (1-5),0.9778587103285153
8937,True Scale,0.6929571173996542
8938,Coded (1-5),0.6675317528113559
8938,True Scale,0.4352022533053749
8939,Coded (1-5),0.6639445644748728
8939,True Scale,0.4969391615916458
8940,Coded (1-5),1.1025309374730063
8940,True Scale,0.9684562190408941
8941,Coded (1-5),0.7076756291005155
8941,True Scale,0.4767404357328212
8942,Coded (1-5),1.2734154692331565
8942,True Scale,1.0431257224098534
8943,Coded (1-5),0.6323708996068524
8943,True Scale,0.4495714040079108
8944,Coded (1-5),0.9511165444242851
8944,True Scale,0.6583897405333159
8945,Coded (1-5),1.0958832916372154
8945,True Scale,0.7146748324343576
8946,Coded (1-5),0.7698407240366119
8946,True Scale,0.6343920457268346
8947,Coded (1-5),1.00684199002143
8947,True Scale,0.6977930656562
8948,Coded (1-5),0.7733273469286801
8948,True Scale,0.5353987441906003
8949,Coded (1-5),1.0150974130964268
8949,True Scale,0.6573164284472046
8950,Coded (1-5),0.8020881554538133
8950,True Scale,0.5608222053483836
8951,Coded (1-5),0.8453432468333977
8951,True Scale,0.65595274685802
8952,Coded (1-5),0.8084053098458577
8952,True Scale,0.7110754220135812
8953,Coded (1-5),0.7744297706464058
8953,True Scale,0.6959335853345607
8954,Coded (1-5),1.1603126300325728
8954,True Scale,0.7961539392592232
8955,Coded (1-5),0.8698939320368446
8955,True Scale,0.70592053722193
8956,Coded (1-5),0.9524043593159597
8956,True Scale,0.49613008943270576
8957,Coded (1-5),0.8660312612242429
8957,True Scale,0.7651774656980405
8958,Coded (1-5),0.8205595467484313
8958,True Scale,0.6147281328300047
8959,Coded (1-5),1.223394013957002
8959,True Scale,0.9137209303138274
8960,Coded (1-5),0.8753281714305221
8960,True Scale,0.680186209720416
8961,Coded (1-5),1.0510431212140143
8961,True Scale,0.7556374075449559
8962,Coded (1-5),0.76306805406439
8962,True Scale,0.6465770998243596
8963,Coded (1-5),0.8686553952895499
8963,True Scale,0.6342080976919833
8964,Coded (1-5),1.1648704120729811
8964,True Scale,0.8710337521321361
8965,Coded (1-5),1.0621904530032176
8965,True Scale,0.8676078506757839
8966,Coded (1-5),0.8431565742379422
8966,True Scale,0.5351084619725037
8967,Coded (1-5),0.8023329502746611
8967,True Scale,0.5289045627054249
8968,Coded (1-5),0.8475734833011249
8968,True Scale,0.6283373916965717
8969,Coded (1-5),0.5945698639857183
8969,True Scale,0.38334155991827795
8970,Coded (1-5),1.3573225714837107
8970,True Scale,0.9489116519678084
8971,Coded (1-5),0.8796877829394388
8971,True Scale,0.6946944251222162
8972,Coded (1-5),0.7010998557434082
8972,True Scale,0.5975776644936825
8973,Coded (1-5),0.8534540418395634
8973,True Scale,0.45098735505429416
8974,Coded (1-5),1.345589468732548
8974,True Scale,1.003552536527393
8975,Coded (1-5),1.150040336016568
8975,True Scale,0.8700475864588268
8976,Coded (1-5),0.8926648662568104
8976,True Scale,0.6723257520824558
8977,Coded (1-5),0.7397670432716913
8977,True Scale,0.5294404667443868
8978,Coded (1-5),0.7037578794320539
8978,True Scale,0.5475477650384832
8979,Coded (1-5),0.9768802802632536
8979,True Scale,0.7153354385937192
8980,Coded (1-5),0.8920880657706218
8980,True Scale,0.6587850026473145
8981,Coded (1-5),1.0810563939172038
8981,True Scale,0.8465355374179857
8982,Coded (1-5),0.6924163014492833
8982,True Scale,0.42761074753540806
8983,Coded (1-5),0.7880404934313822
8983,True Scale,0.6062729677741622
8984,Coded (1-5),0.9893694778727631
8984,True Scale,0.9589299301660852
8985,Coded (1-5),0.8911652082438628
8985,True Scale,0.7575663741192008
8986,Coded (1-5),0.8861394079654491
8986,True Scale,0.6233546463246299
8987,Coded (1-5),0.5806214479825201
8987,True Scale,0.3058362858080181
8988,Coded (1-5),1.0724767623095384
8988,True Scale,0.8316373345355293
8989,Coded (1-5),0.7541379015471141
8989,True Scale,0.584617698262935
8990,Coded (1-5),0.9616094318852443
8990,True Scale,0.7916917179372838
8991,Coded (1-5),0.7996497001131578
8991,True Scale,0.5707975167039679
8992,Coded (1-5),0.8227195915848189
8992,True Scale,0.7055430097454161
8993,Coded (1-5),0.9793511002347265
8993,True Scale,0.6199938577866841
8994,Coded (1-5),1.2945499351140841
8994,True Scale,0.9077745180104319
8995,Coded (1-5),0.9436474915111541
8995,True Scale,0.7965086278705048
8996,Coded (1-5),0.9131773966467189
8996,True Scale,0.7286602799054746
8997,Coded (1-5),0.6978148799606962
8997,True Scale,0.5156753157529905
8998,Coded (1-5),0.8528222689978179
8998,True Scale,0.63650042262125
8999,Coded (1-5),0.8385232450075254
8999,True Scale,0.6209038106635698
9000,Coded (1-5),0.8005893908516674
9000,True Scale,0.6160036622988607
9001,Coded (1-5),0.8740798374387653
9001,True Scale,0.6061329488703333
9002,Coded (1-5),0.8920399950283459
9002,True Scale,0.546785900019612
9003,Coded (1-5),0.9063384781357858
9003,True Scale,0.7054224780696775
9004,Coded (1-5),0.5007930522552917
9004,True Scale,0.431824989526697
9005,Coded (1-5),1.0327324438471013
9005,True Scale,0.7426363525146517
9006,Coded (1-5),0.8652943406110394
9006,True Scale,0.5723625824923851
9007,Coded (1-5),0.8443488515989526
9007,True Scale,0.5930525178884368
9008,Coded (1-5),0.6096252697618888
9008,True Scale,0.45685887993399676
9009,Coded (1-5),1.002592508755744
9009,True Scale,0.834332223699581
9010,Coded (1-5),1.0517890156705705
9010,True Scale,0.8028142541124038
9011,Coded (1-5),0.9642300490448773
9011,True Scale,0.6848150377974199
9012,Coded (1-5),0.7792387014749392
9012,True Scale,0.6705244546073083
9013,Coded (1-5),1.0114168238997676
9013,True Scale,0.8282553101424325
9014,Coded (1-5),0.5820204229158435
9014,True Scale,0.4391960912372156
9015,Coded (1-5),0.950811047371893
9015,True Scale,0.6367379879833994
9016,Coded (1-5),0.6887199573244761
9016,True Scale,0.5537225601862749
9017,Coded (1-5),1.1748121178898563
9017,True Scale,0.8352238695730352
9018,Coded (1-5),0.8683378982120552
9018,True Scale,0.8039783181567071
9019,Coded (1-5),1.0053915731126752
9019,True Scale,0.7261476026249459
9020,Coded (1-5),0.8060467867771612
9020,True Scale,0.6894932932272497
9021,Coded (1-5),0.876123055090685
9021,True Scale,0.6335063521625985
9022,Coded (1-5),0.9778012278244379
9022,True Scale,0.8325483705301594
9023,Coded (1-5),1.0497204596835583
9023,True Scale,0.8451689057903861
9024,Coded (1-5),1.0930587705488206
9024,True Scale,0.8086869962140503
9025,Coded (1-5),0.6634807669093621
9025,True Scale,0.4482592445764822
9026,Coded (1-5),0.980791084497899
9026,True Scale,0.7841785912673896
9027,Coded (1-5),0.7576086128514734
9027,True Scale,0.49719227454523607
9028,Coded (1-5),1.1011626000995975
9028,True Scale,0.7266332717319977
9029,Coded (1-5),0.7498317933932329
9029,True Scale,0.5120509191632721
9030,Coded (1-5),0.8643321275470568
9030,True Scale,0.668702387901589
9031,Coded (1-5),0.8171936345430167
9031,True Scale,0.6553125383461069
9032,Coded (1-5),1.0189893096527967
9032,True Scale,0.7069795545304614
9033,Coded (1-5),0.8462711276777095
9033,True Scale,0.5545422787344754
9034,Coded (1-5),0.8886105685366175
9034,True Scale,0.7227413910607287
9035,Coded (1-5),0.9084811721522204
9035,True Scale,0.7304781160526813
9036,Coded (1-5),1.1682531423719507
9036,True Scale,1.0198141351611028
9037,Coded (1-5),0.7323745229088514
9037,True Scale,0.5574441239239589
9038,Coded (1-5),1.2476961928622952
9038,True Scale,0.9621689102475913
9039,Coded (1-5),0.6506624817992521
9039,True Scale,0.3402839583199276
9040,Coded (1-5),0.5907363404104724
9040,True Scale,0.3026474697536793
9041,Coded (1-5),1.524583289053507
9041,True Scale,1.3650153357970412
9042,Coded (1-5),0.9197679768526087
9042,True Scale,0.8393502713584982
9043,Coded (1-5),0.7386062328989953
9043,True Scale,0.48399536923417896
9044,Coded (1-5),0.8598153304617482
9044,True Scale,0.6522711398690987
9045,Coded (1-5),0.7813060244071818
9045,True Scale,0.624003870585315
9046,Coded (1-5),0.7854863232704589
9046,True Scale,0.5327522835684598
9047,Coded (1-5),0.7279699687582549
9047,True Scale,0.42543690009605867
9048,Coded (1-5),1.166483618663742
9048,True Scale,0.7541699041022397
9049,Coded (1-5),0.7603525166292927
9049,True Scale,0.5751570339295903
9050,Coded (1-5),0.8378086319887186
9050,True Scale,0.6145346053730764
9051,Coded (1-5),1.0129674893496194
9051,True Scale,0.8495172573620461
9052,Coded (1-5),0.8400744977568949
9052,True Scale,0.5765320135795926
9053,Coded (1-5),0.8154649793400821
9053,True Scale,0.5981845533938523
9054,Coded (1-5),0.5893357918598258
9054,True Scale,0.45575215635758776
9055,Coded (1-5),0.8804429306756287
9055,True Scale,0.5297854024742208
9056,Coded (1-5),0.8528158509016166
9056,True Scale,0.6144777615392899
9057,Coded (1-5),0.8271312614476106
9057,True Scale,0.7281772905184224
